Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center X ,Center Y ,Parent Object ID (Well),Parent Trace ID,R01
3742,1.0904057,4324448,8396.9863,1045152,2029.4214,33750524,65535,515,25,991.5,1124.5,24,-1,1
3743,1.0367364,8371072,9010.8418,2115488,2277.1667,60882016,65535,929,25,929.5,1130.5,24,-1,1
3744,1.119209,2720687,13336.701,681520,3340.7844,13369140,65535,204,25,710.5,1122.5,24,-1,1
3745,1.0575715,7935856,9121.6738,1912912.1,2198.7495,57015448,65535,870,25,1306,1131.5,24,-1,1
3746,1.2434409,5664804,15106.144,947984,2527.9573,24567260,65512.695,375,25,742.5,1127.5,24,-1,0
3747,1.0729524,6379568,10475.481,1323471.9,2173.1887,39910816,65535,609,25,476,1131.5,24,-1,1
3748,1.2122839,2422464,9246.0459,638032,2435.2366,17170170,65535,262,25,1028.5,1129,24,-1,1
3749,1.0408036,11347248,6811.0732,3908176,2345.844,109181310,65535,1666,25,216,1143,24,-1,1
3750,1.0245972,13303008,7857.6538,3597248,2124.7773,110950750,65535,1693,25,1871.5,1142.5,24,-1,1
3751,1.1142333,1595664,8864.7998,419264,2329.2444,11796300,65535,180,25,1796.5,1130,24,-1,1
3752,1.105416,9129008,10946.053,1793184.1,2150.1008,54656192,65535,834,25,521,1139,24,-1,1
3753,1.1128236,6387700,16898.678,921456,2437.7144,24772230,65535,378,25,691.5,1133.5,24,-1,1
3754,1.0221874,6973952,6017.2148,2353808,2030.8956,75954616,65534.613,1159,25,830.5,1143.5,24,-1,1
3755,1.0629559,8490000,6700.8682,3138927.8,2477.449,83032848,65535,1267,25,874,1148,24,-1,1
3756,1.0556341,825024,1978.4749,749008,1796.1823,27328096,65535,417,25,374,1139,24,-1,1
3757,1.1941207,3773464,7370.0469,1068672,2087.25,33553920,65535,512,25,798,1141,24,-1,1
3758,1.0739802,4964882,23642.295,721552,3435.9619,13762350,65535,210,25,1201.5,1136,24,-1,1
3759,1.1202582,3059920,9357.5537,697744,2133.7737,21429944,65535,327,25,156.5,1140.5,24,-1,1
3760,1.1208698,6278144,9981.1514,1297008,2062.0159,41221516,65535,629,25,1415.5,1141.5,24,-1,1
3761,1.0930328,2261104,8312.8828,560848,2061.9412,17825520,65535,272,25,1491,1137.5,24,-1,1
3762,1.0659118,1732880,3536.4897,910576,1858.3184,32112150,65535,490,25,1627.5,1143,24,-1,1
3763,1.0575719,7171231.5,8986.5059,1729040,2166.7168,52296928,65535,798,25,1270.5,1147,24,-1,1
3764,1.0720771,4223408,8514.9355,1078560,2174.5161,32505360,65535,496,25,1354,1144.5,24,-1,1
3765,1.0832842,9767320,12178.703,1984176,2474.0349,52559072,65535,802,25,1456.5,1147,24,-1,1
3766,1.0213301,4893744,4014.5562,2319616,1902.8843,79885152,65533.348,1219,25,1713,1151.5,24,-1,1
3767,1.0825549,631232,6128.4658,206768,2007.4563,6750105,65535,103,25,99.5,1142,24,-1,1
3768,1.1722867,3206848,7304.8931,879264,2002.8793,28769864,65535,439,25,614,1147.5,24,-1,1
3769,1.0608102,3746720,6142.1641,1295488,2123.7507,39976352,65535,610,25,1779.5,1149.5,24,-1,1
3770,1.0602478,12377900,9662.6855,3329408.2,2599.0696,83950336,65535,1281,25,1101,1157,24,-1,1
3771,1.0881917,6426752.5,8500.9951,1694896.1,2241.926,49544460,65535,756,25,1937.5,1152,24,-1,1
3772,1.1379169,3316591.8,4268.458,1499232,1929.5135,50920696,65535,777,25,648,1153.5,24,-1,1
3773,1.0916868,5456832,9359.918,1207487.9,2071.1628,38206904,65535,583,25,1062,1152,24,-1,1
3774,1.1532961,1689296,11187.391,330335.97,2187.6555,9895785,65535,151,25,110,1147.5,24,-1,1
3775,1.0401934,2763232,3780.071,1351088,1848.2736,47906084,65535,731,25,493,1155.5,24,-1,1
3776,1.0750563,5069264,7510.0205,1445200,2141.0371,44236124,65535,675,25,407.5,1156,24,-1,1
3777,1.0816148,3888656,8738.5527,995152,2236.2966,29163076,65535,445,25,1147,1155,24,-1,1
3778,1.1218484,4326944,9033.2861,1027536.1,2145.1692,31391264,65535,479,25,1594.5,1155,24,-1,1
3779,1.064381,6579049.5,11918.568,1258016,2279.0144,36175320,65535,552,25,440,1159,24,-1,1
3780,1.0841085,10966618,11830.225,2171680,2342.6968,60750944,65535,927,25,741,1162,24,-1,1
3781,1.0193892,5673040,5362.0415,2032704,1921.2703,69336032,65535,1058,25,996.5,1162.5,24,-1,1
3782,1.1087348,7188789,9572.2891,1631280,2172.1438,49216784,65535,751,25,84.5,1163.5,24,-1,1
3783,1.0630078,3941664,10828.747,699312,1921.1868,23854740,65535,364,25,677.5,1160,24,-1,1
3784,1.0872973,2653888,3411.167,1509296,1939.9691,50986232,65535,778,25,912,1165,24,-1,1
3785,1.0343051,2634640,2724.55,1779792,1840.5294,63372344,65535,967,25,588.5,1168.5,24,-1,1
3786,1.0850199,5658064,10595.625,1217744,2280.4194,34992872,65529.727,534,25,1511,1164,24,-1,1
3787,1.0930491,4764736,14438.594,837215.94,2537.0181,21626550,65535,330,25,1668.5,1159.5,24,-1,1
3788,1.0518782,1499440,2482.5166,1104416,1828.5033,39583140,65535,604,25,371.5,1165.5,24,-1,1
3789,1.0604368,5654000,5415.709,2509552,2403.7854,68418544,65535,1044,25,944.5,1172,24,-1,1
3790,1.1277589,7081060,20644.49,1003424,2925.4343,22478504,65535,343,25,1907.5,1164,24,-1,1
3791,1.1283276,432688,2040.9811,381984,1801.8113,13893420,65535,212,25,1031,1161,24,-1,1
3792,1.0455668,5747568,9978.417,1245184,2161.7778,37748160,65535,576,25,1543.5,1166.5,24,-1,1
3793,1.0434836,5377616,5739.1846,1790976,1911.3938,61406296,65535,937,25,1483.5,1173,24,-1,1
3794,1.0758395,5162816,10305.021,1053104,2102.0039,32833036,65535,501,25,1743,1168,24,-1,1
3795,1.2749564,3218176,11617.964,849968,3068.4766,18153196,65535,277,25,548,1167.5,24,-1,0
3796,1.025205,5782271,5630.2539,2035696,1982.1772,67304448,65535,1027,25,1185,1174,24,-1,1
3797,1.2588788,1844016,6804.4873,575424,2123.3357,17759984,65535,271,25,620,1169,24,-1,0
3798,1.1153557,6566152,15633.695,1189952,2833.219,27524700,65535,420,25,1377,1170,24,-1,1
3799,1.0380463,13475919,9217.4551,3293840,2252.9685,95812168,65535,1462,25,850.5,1184.5,24,-1,1
3800,1.1107858,1974736,10910.144,403440,2228.9502,11861835,65535,181,25,1633.5,1168,24,-1,1
3801,1.0346325,3584032,14871.502,548928,2277.7095,15793935,65535,241,25,1342.5,1170,24,-1,1
3802,1.0525647,1576656,3014.6387,943904,1804.7877,34274804,65535,523,25,115.5,1177,24,-1,1
3803,1.0494029,11177120,9291.0391,2625056.2,2182.0916,78838608,65535,1203,25,1841,1184.5,24,-1,1
3804,1.1177627,7820272.5,8257.9434,2045631.9,2160.1182,62061644,65535,947,25,1422.5,1185,24,-1,1
3805,1.2358078,1120368,9494.6445,278368,2359.0508,7733130,65535,118,25,1302.5,1176,24,-1,0
3806,1.0480051,10238240,7467.7168,3408128,2485.8701,89848488,65535,1371,25,1956.5,1190,24,-1,1
3807,1.0346822,11250029,8620.7119,2965312,2272.2698,85523176,65535,1305,25,713,1190.5,24,-1,1
3808,1.099356,5688816,8378.2266,1408192,2073.9204,44498264,65535,679,25,467.5,1189,24,-1,1
3809,1.0416305,8719109,14364.266,1526768,2515.2686,39779744,65535,607,25,1246.5,1184.5,24,-1,1
3810,1.0344904,6702688.5,5783.165,2292048,1977.6083,75943184,65524.746,1159,25,347.5,1192,24,-1,1
3811,1.0707958,4695456,11565.162,899504,2215.5271,26607210,65535,406,25,1457,1185,24,-1,1
3812,1.0430524,7314240,9910.8945,1514512,2052.1843,48364832,65535,738,25,1583.5,1189,24,-1,1
3813,1.0552263,1721104,5122.3335,664336,1977.1904,22019760,65535,336,25,430.5,1186,24,-1,1
3814,1.0227623,5834528,6027.4048,1939920,2004.0496,63437880,65535,968,25,1089.5,1195.5,24,-1,1
3815,1.0340335,4021984,5555.2266,1408976,1946.0995,47447340,65535,724,25,566.5,1193.5,24,-1,1
3816,1.061108,6999936,8663.2871,1837023.9,2273.5444,52952280,65535,808,25,1024.5,1195,24,-1,1
3817,1.274602,1271808,7309.2412,400992,2304.5518,11403090,65535,174,25,1619.5,1187.5,24,-1,0
3818,1.04757,4921195,5099.6841,1965136,2036.4104,63241276,65535,965,25,811.5,1199.5,24,-1,1
3819,1.0139809,12408547,7974.6445,3150864,2024.9768,101972460,65535,1556,25,1345,1200.5,24,-1,1
3820,1.8202676,1809024,9045.1201,436896,2184.48,13107000,65535,200,25,1127.5,1191,24,-1,0
3821,1.1086144,12655072,7744.8423,4126176,2525.1995,107075390,65529.617,1634,25,1288,1202,24,-1,0
3822,1.0285134,7520967,14380.434,1416176,2707.7935,34274804,65535,523,25,1757,1195,24,-1,1
3823,1.1177679,4228128,7962.5762,1093472,2059.2693,34799084,65535,531,25,636,1197.5,24,-1,1
3824,1.0718382,5292991.5,9368.127,1135760,2010.1947,37027276,65535,565,25,777.5,1198.5,24,-1,1
3825,1.0719535,3714224,7819.4189,933392,1965.0358,31129124,65535,475,25,89,1201,24,-1,1
3826,1.0597461,9252500,8811.9043,2234112,2127.7258,68811752,65535,1050,25,129.5,1206.5,24,-1,1
3827,1.0851207,6458544,13829.858,1064080,2278.5439,30604844,65535,467,25,671,1200.5,24,-1,1
3828,1.0984359,10258208,8134.9785,2669648.2,2117.0881,82639632,65535,1261,25,1642.5,1212,24,-1,1
3829,1.0899961,2947376,5519.4307,1056656,1978.7566,34995688,65535,534,25,386,1205,24,-1,1
3830,1.0553752,8307766,11522.561,1874560,2599.9446,47250736,65535,721,25,1386.5,1206.5,24,-1,1
3831,1.1040238,5587216,10327.571,1134112.1,2096.3254,35454436,65535,541,25,516,1207,24,-1,1
3832,1.083211,328944,2149.9607,280656,1834.3529,10026855,65535,153,25,1119.5,1199.5,24,-1,1
3833,1.1282387,7222307,10715.589,1509280,2239.2878,44170592,65535,674,25,1994.5,1208.5,24,-1,1
3834,1.0687872,6788899,13337.719,1283312,2521.2417,33357316,65535,509,25,746,1207,24,-1,1
3835,1.1095681,9899024,8737.0029,2842368,2508.7097,74251152,65535,1133,25,981.5,1211,24,-1,1
3836,1.0356542,10880749,8999.792,2484640,2055.1199,79231816,65535,1209,25,1784.5,1215,24,-1,1
3837,1.0612197,4531936,8782.8213,1114208,2159.3179,33816060,65535,516,25,1186.5,1210.5,24,-1,1
3838,1.0874641,2188656,7469.8159,591424,2018.512,19201756,65535,293,25,215,1209,24,-1,1
3839,1.0976698,6474077,9899.2002,1370720,2095.9021,42859888,65535,654,25,192,1216.5,24,-1,1
3840,1.0355599,4498848,7743.2842,1185824,2041.0051,38075836,65535,581,25,19,1215,24,-1,1
3841,1.0235793,5046367,9630.4717,1125152,2147.2366,34340340,65535,524,25,1051,1214.5,24,-1,1
3842,1.1091148,11093264,7878.7388,3368623.8,2392.4885,92273280,65535,1408,25,1233.5,1226.5,24,-1,1
3843,1.1095774,2077152,5005.1855,811184,1954.6603,27197024,65535,415,25,1675,1215,24,-1,1
3844,1.0511152,8566560,8205.5176,2443824,2340.8276,68418544,65535,1044,25,237.5,1222,24,-1,1
3845,1.0396857,3650576,4167.3242,1711760,1954.064,57408660,65535,876,25,1139,1224.5,24,-1,1
3846,1.4195469,2150272,10489.132,482447.97,2353.4048,13434675,65535,205,25,1436.5,1220,24,-1,0
3847,1.0292177,16344516,10463.839,3413504,2185.3418,102365670,65535,1562,25,1707.5,1229.5,24,-1,1
3848,1.0237693,4102368,7184.5322,1271088,2226.0735,37420484,65535,571,25,859.5,1224,24,-1,1
3849,1.1208595,6985520,7753.0742,2031280.1,2254.4729,59047036,65535,901,25,553,1227.5,24,-1,1
3850,1.1888183,2547453,7886.8516,696928,2157.6719,21167804,65535,323,25,777,1224,24,-1,1
3851,1.0682164,6826858,10502.858,1388320,2135.877,42597752,65535,650,25,1891,1228.5,24,-1,1
3852,1.1080006,4530976,9892.9609,878544,1918.2184,30015030,65535,458,25,344,1225.5,24,-1,1
3853,1.04449,6411904,7678.9268,1745535.9,2090.4622,54721724,65535,835,25,1962,1231.5,24,-1,1
3854,1.1000064,7706365,12843.941,1503552,2505.9199,39321000,65535,600,25,412,1233.5,24,-1,1
3855,1.0720706,5878384,8988.3545,1351520,2066.5444,42859888,65535,654,25,946.5,1235,24,-1,1
3856,1.0632667,7346809.5,11320.199,1547536.1,2384.4932,42532216,65535,649,25,618,1234.5,24,-1,1
3857,1.041653,7680975.5,9265.3506,1744416,2104.2412,54328516,65535,829,25,891,1238,24,-1,1
3858,1.0759179,11376624,10267.711,2558000,2308.6643,72612784,65535,1108,25,1358,1243.5,24,-1,1
3859,1.0318531,9041478,11121.129,1798672,2212.3887,53279956,65535,813,25,1028.5,1240.5,24,-1,1
3860,1.0533982,7804848,10810.039,1588400,2200,47316272,65535,722,25,1168,1240,24,-1,1
3861,1.1166725,5689712,8807.6035,1411216,2184.5449,42335608,65535,646,25,1399.5,1241.5,24,-1,1
3862,1.1217784,5756704,9037.2119,1467872,2304.3516,41745796,65535,637,25,1538.5,1240,24,-1,1
3863,1.0205242,7291818,6866.1187,2098928,1976.3917,69598168,65535,1062,25,1065.5,1245,24,-1,1
3864,1.0196908,3292256,10723.961,828768,2699.5701,20119244,65535,307,25,1668.5,1235,24,-1,1
3865,1.043916,3075344,5194.8379,1157168,1954.6757,38796720,65535,592,25,1920,1240,24,-1,1
3866,1.1200244,7307643,13359.493,1262192,2307.4807,35847644,65535,547,25,139.5,1241,24,-1,1
3867,1.0786051,7646448,7708.1128,2245840,2263.9517,65010720,65535,992,25,806,1247,24,-1,1
3868,1.1011016,5221594,9870.6885,1256848,2375.894,34668016,65535,529,25,1303.5,1244.5,24,-1,1
3869,1.0722565,3475152,4670.9033,1455376,1956.1505,48758040,65535,744,25,1507,1245,24,-1,1
3870,1.070179,7007097,11816.353,1388496,2341.4773,38862256,65535,593,25,768,1245.5,24,-1,1
3871,1.0628379,9909013,9024.6016,2266288,2064.0146,71957432,65535,1098,25,1749.5,1250.5,24,-1,1
3872,1.0887097,2138192,4848.5078,826944,1875.1565,28900936,65535,441,25,1853,1244,24,-1,1
3873,1.1434345,6644880,11436.971,1444144,2485.6179,38075836,65535,581,25,653,1246,24,-1,1
3874,1.2205525,1722528,8011.7583,534432,2485.7302,14090025,65535,215,25,989,1240,24,-1,1
3875,1.062732,4275424,9716.873,906912,2061.1636,28835400,65535,440,25,1822,1246.5,24,-1,1
3876,1.0376162,6446240,8350.0518,1566784,2029.5129,50593020,65535,772,25,1790,1250.5,24,-1,1
3877,1.0493543,10079872,11113.42,2037647.9,2246.5798,59440244,65535,907,25,1458.5,1255.5,24,-1,1
3878,1.1451588,8729255,11717.121,1656480,2223.4631,48823576,65535,745,25,347.5,1260.5,24,-1,1
3879,1.0454394,8872153,10676.478,1946176,2341.9687,54459584,65535,831,25,1568.5,1260,24,-1,1
3880,1.1183721,2853744,6977.3691,823184,2012.6748,26803816,65535,409,25,469,1258,24,-1,1
3881,1.0444592,5976288,12296.889,1124944,2314.6997,31850010,65535,486,25,543.5,1259.5,24,-1,1
3882,1.0282821,12698560,6981.0664,4144992,2278.7202,119208170,65535,1819,25,1660,1272.5,24,-1,1
3883,1.1020815,11132528,8670.1934,2926736,2279.3894,84146944,65535,1284,25,1895.5,1269,24,-1,1
3884,1.1489268,3947088.2,12773.748,805120,2605.5664,20250316,65535,309,25,1939.5,1258,24,-1,1
3885,1.0723672,8985593,15386.289,1420080,2431.6438,38272440,65535,584,25,588.5,1263,24,-1,1
3886,1.1548203,4791824,6924.6011,1648080,2381.6184,45350220,65535,692,25,103.5,1267.5,24,-1,1
3887,1.042893,4497600,5478.1973,1619680,1972.8136,53804236,65535,821,25,2013.5,1268.5,24,-1,1
3888,1.0307407,4252608,4248.3599,1861232,1859.3727,65600536,65535,1001,25,1711.5,1271,24,-1,1
3889,1.1239237,1925312,6708.4043,560144,1951.7213,18808544,65535,287,25,1031,1266.5,24,-1,1
3890,1.0612203,5743488,9354.2148,1189632,1937.5114,40238488,65535,614,25,1850.5,1270,24,-1,1
3891,1.2367907,1303696,7407.3638,387408,2201.1819,11534160,65535,176,25,924,1267.5,24,-1,0
3892,1.0171816,6981919.5,4325.8486,3145952,1949.1648,105746380,65518.203,1614,25,1245,1281,24,-1,1
3893,1.0215217,2999248,3069.8547,1832256,1875.39,64027696,65535,977,25,1292.5,1279.5,24,-1,1
3894,1.0468691,8390056,13424.09,1398384,2237.4143,40959376,65535,625,25,876,1278,24,-1,1
3895,1.0979811,6719472,7886.7041,1786208,2096.4883,55835820,65535,852,25,1327,1282,24,-1,1
3896,1.1103631,9336123,10731.176,1954304,2246.3264,57015448,65535,870,25,838,1282,24,-1,1
3897,1.1516601,5929915,11536.8,1217504,2368.6848,33684992,65535,514,25,1097.5,1281,24,-1,1
3898,1.0213912,4280048,4327.6523,1909648,1930.8878,64814116,65535,989,25,717.5,1284.5,24,-1,1
3899,1.0626725,7882202,7107.4858,2331440,2102.2903,72678312,65535,1109,25,21,1288,24,-1,1
3900,1.065297,5702320.5,10255.972,1320800,2375.5396,36437460,65535,556,25,479,1281.5,24,-1,1
3901,1.0432986,6237885.5,8556.7705,1584432,2173.4321,47775016,65535,729,25,763,1285.5,24,-1,1
3902,1.0561131,8942134,12683.878,1596304,2264.261,46202176,65535,705,25,1400.5,1283,24,-1,1
3903,1.0465749,3626736,6329.3823,1214704,2119.9023,37551556,65535,573,25,1601,1281.5,24,-1,1
3904,1.0313702,10531280,8157.4595,2733744,2117.5398,84605688,65535,1291,25,172,1290.5,24,-1,1
3905,1.0414783,1804704,2230.7837,1503152,1858.0371,53017816,65535,809,25,1159,1285,24,-1,1
3906,1.0686104,3020144,3789.3901,1521008,1908.4165,52231396,65535,797,25,445.5,1286.5,24,-1,1
3907,1.0637138,2983104,5289.1914,1069648,1896.5391,36961740,65535,564,25,1954.5,1283.5,24,-1,1
3908,1.0497785,1998432,11551.63,394480,2280.2312,11337555,65535,173,25,565.5,1278.5,24,-1,1
3909,1.0499483,8690908,9385.4297,2042560,2205.7883,60685408,65535,926,25,965,1290.5,24,-1,1
3910,1.0435203,3663911,7255.2695,1026944,2033.5525,33095176,65535,505,25,905.5,1286,24,-1,1
3911,1.0745695,3850719.8,6007.3633,1195216,1864.6116,42007936,65535,641,25,66,1288.5,24,-1,1
3912,1.0757443,2994622,5826.1128,1055776,2054.0388,33684992,65535,514,25,541.5,1288.5,24,-1,1
3913,1.1254598,4606432,9400.8818,1016800,2075.1021,32112150,65535,490,25,1367.5,1291,24,-1,1
3914,1.1122132,10714848,7364.1567,3611504,2482.1333,95353424,65535,1455,25,1055.5,1296.5,24,-1,0
3915,1.1484389,3426951,15230.894,477728,2123.2356,14745375,65535,225,25,663.5,1290.5,24,-1,1
3916,1.0898092,8870495,13359.18,1638736,2467.9758,43515240,65535,664,25,1496.5,1295,24,-1,1
3917,1.0650049,5999936,9538.8486,1550288,2464.6868,41221516,65535,629,25,1924.5,1296.5,24,-1,1
3918,1.07467,5855452,13338.159,1087440,2477.0842,28769864,65535,439,25,1627,1294.5,24,-1,1
3919,1.0517971,12170797,8595.1953,3096720,2186.9492,92797560,65535,1416,25,218,1305,24,-1,1
3920,1.0591512,11154586,8838.8164,2712096,2149.0459,82705168,65535,1262,25,513.5,1307.5,24,-1,1
3921,1.1774747,3783929,6063.9888,1273536,2040.9231,40893840,65535,624,25,1883.5,1300,24,-1,1
3922,1.1384073,5282320,8645.3682,1566128,2563.2209,40041884,65535,611,25,802,1302.5,24,-1,1
3923,1.1508721,14882031,9035.8418,3739647.8,2270.5815,107936140,65535,1647,25,1852,1314.5,24,-1,0
3924,1.1002761,5394992,11169.756,1060288,2195.2131,31653404,65535,483,25,1974,1301.5,24,-1,1
3925,1.0844174,4705616,6282.5312,1414304,1888.2563,49085716,65535,749,25,104,1307,24,-1,1
3926,1.104302,6108624,15663.139,978000,2507.6924,25558650,65535,390,25,1188,1304.5,24,-1,1
3927,1.0602736,4041264,4069.7522,1845840,1858.8519,65076256,65535,993,25,1694,1310.5,24,-1,1
3928,1.1168174,3381920,6901.8774,1064592,2172.6367,32112150,65535,490,25,619.5,1304.5,24,-1,1
3929,1.0938338,3036592,6778.1069,907248,2025.1072,29359680,65535,448,25,572.5,1305,24,-1,1
3930,1.0615054,2474800,5333.6206,939776,2025.3793,30408240,65535,464,25,1342.5,1307.5,24,-1,1
3931,1.0124296,9158081,9431.5977,2043663.9,2104.7002,63620632,65520.734,971,25,468.5,1313.5,24,-1,1
3932,1.069969,8556037,11054.312,1710736,2210.2532,50724088,65535,774,25,651,1314,24,-1,1
3933,1.1533715,11989574,11153.092,2565520,2386.5303,70450128,65535,1075,25,1528,1318.5,24,-1,1
3934,1.0395083,4554048,5992.1685,1494272,1966.1473,49806600,65535,760,25,1807.5,1314,24,-1,1
3935,1.0713397,3889344.2,8310.5645,926448,1979.5897,30670380,65535,468,25,342.5,1312,24,-1,1
3936,1.1100545,4019632,10776.493,858608,2301.8982,24444556,65535,373,25,1779,1314,24,-1,1
3937,1.0743579,5545680,7617.6924,1489600,2046.1538,47709480,65535,728,25,933.5,1319.5,24,-1,1
3938,1.0809504,11725360,9203.5791,3062656,2403.9685,83491592,65535,1274,25,1153.5,1325,24,-1,1
3939,1.038721,9486544,9210.2373,2424208,2353.6001,67501048,65535,1030,25,1729,1321.5,24,-1,1
3940,1.0468368,7258496,5298.1724,2714656,1981.5007,89782952,65535,1370,25,44.5,1326,24,-1,1
3941,1.0562064,5376448,8657.7266,1333968,2148.0967,40697236,65535,621,25,994.5,1319.5,24,-1,1
3942,1.1067008,9509353,12611.874,1747216.1,2317.2627,49413392,65535,754,25,1316.5,1320.5,24,-1,1
3943,1.1228155,4730240,8401.8477,1147696,2038.5364,36896204,65535,563,25,80,1321.5,24,-1,1
3944,1.0531008,5898208.5,9912.9551,1356368,2279.6101,38993324,65535,595,25,718.5,1321.5,24,-1,1
3945,1.0553137,3424624,9356.8965,732928,2002.5355,23985810,65535,366,25,1108.5,1320,24,-1,1
3946,1.0385514,11998368,8096.0649,3276848.2,2211.0986,97122872,65535,1482,25,1998,1330.5,24,-1,1
3947,1.083502,3495152,7565.2642,936080,2026.1472,30277170,65535,462,25,408.5,1322,24,-1,1
3948,1.0380341,3473392,4764.5981,1428064,1958.9355,47775016,65535,729,25,1033,1325.5,24,-1,1
3949,1.0373067,9085851,11244.865,2026704.1,2508.2971,52952280,65535,808,25,769.5,1329,24,-1,1
3950,1.0456532,1998928,3873.8914,974864,1889.2714,33816060,65535,516,25,963.5,1324.5,24,-1,1
3951,1.0734622,15136651,10304.051,3675600,2502.1104,96270912,65535,1469,25,1944,1334,24,-1,1
3952,1.0579989,5969632,6277.2153,1833216,1927.6719,62323784,65535,951,25,182.5,1332,24,-1,1
3953,1.0699039,5848448,7507.6353,1603712,2058.6804,51051764,65535,779,25,317.5,1331.5,24,-1,1
3954,1.0710907,6388863.5,11111.067,1295583.9,2253.1895,37682624,65535,575,25,382,1331,24,-1,1
3955,1.0583641,7163851,13516.7,1334480,2517.8867,34733552,65535,530,25,682.5,1331,24,-1,1
3956,1.0549501,10373119,11895.778,2087360,2393.7615,57146520,65535,872,25,1482.5,1336,24,-1,1
3957,1.0274416,3419152,3061.0134,2067984,1851.3733,73201176,65533.727,1117,25,126.5,1339,24,-1,1
3958,1.3029502,1322368,5877.1909,499392,2219.52,14745375,65535,225,25,1245.5,1330,24,-1,0
3959,1.0430914,7518176.5,9258.8379,1696095.9,2088.7881,53214420,65535,812,25,1195,1338,24,-1,1
3960,1.1051614,3498864,2846.9194,2301408,1872.5858,80541912,65534.508,1229,25,805,1348.5,24,-1,1
3961,1.0598318,6880271,8065.9683,1944559.9,2279.6716,55901356,65535,853,25,1400.5,1340.5,24,-1,1
3962,1.0500332,11424688,9303.4922,3065680,2496.4822,80476976,65535,1228,25,1354,1343,24,-1,1
3963,1.0767597,6527594,12674.939,1315760,2554.8738,33750524,65535,515,25,1825.5,1340,24,-1,1
3964,1.04414,3881792,7393.8896,1103408,2101.7295,34405876,65535,525,25,557.5,1341,24,-1,1
3965,1.0231091,2677904,5220.0859,1031584,2010.885,33619456,65535,513,25,660.5,1343.5,24,-1,1
