Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center Y ,Center X ,Parent Object ID (MO),Parent Trace ID,MO.R01
1580,1.5359058,170896,17089.6,29120,2912,655350,65535,10,25,778.5,820.5,3396,-1,1
1581,1.593169,1251728.1,8289.5898,446912,2959.6821,9895785,65535,151,25,793.5,842.5,3396,-1,1
1582,0.99012153,170528,7751.2729,64848.004,2947.6365,1441770,65535,22,25,788,832.5,3396,-1,1
1583,1.0619317,1270889,38511.789,124208,3763.8789,2162655,65535,33,25,782,955.5,3397,-1,1
1584,1.3665848,2913168,8229.2881,1101760,3112.3164,23199390,65535,354,25,784,1583,3398,-1,1
1585,1.6239733,648992,10301.46,186368,2958.2222,4128705,65535,63,25,782.5,1790.5,3399,-1,1
1586,1.9282845,316752,6210.8237,151216,2965.0195,3342285,65535,51,25,782.5,1798.5,3399,-1,1
1587,1.4367351,2008367.9,25422.379,286640,3628.3545,5177265,65535,79,25,782.5,1150.5,3400,-1,1
1588,1.0461985,563583,33151.941,62272,3663.0588,1114095,65535,17,25,782,1456.5,3406,-1,1
1589,1.2719766,1557936,23968.246,208160,3202.4614,4259775,65535,65,25,790.5,1440.5,3406,-1,1
1590,1.0260276,1357337,39921.676,152384,4481.8823,2228190,65535,34,25,795.5,1451.5,3406,-1,1
1591,1.0207706,2249294,31240.195,325488,4520.6665,4718520,65535,72,25,791,395.5,3407,-1,1
1592,1.1750242,1392447.9,17851.896,304816,3907.8975,5111730,65535,78,25,794,646,3408,-1,1
1593,1.1525822,3200634,34789.5,355168,3860.5217,6029220,65535,92,25,791.5,1627.5,3409,-1,1
1594,1.4006034,2398352,10565.428,729952,3215.6475,14876445,65535,227,25,795.5,1652.5,3410,-1,1
1595,1.9692977,199200,7377.7778,80096,2966.5186,1769445,65535,27,25,790,1994,3411,-1,1
1596,1.9126382,119216,8515.4287,40608,2900.5715,917490,65535,14,25,793.5,1358,3412,-1,0
1597,0.93121594,419472.03,22077.475,62384,3283.3684,1245165,65535,19,25,793.5,1336.5,3412,-1,0
1598,1.1300606,292896,24408,38224,3185.3333,786420,65535,12,25,802.5,1375.5,3412,-1,0
1599,1.105637,950573,41329.262,97728,4249.0435,1507305,65535,23,25,824.5,1354,3412,-1,0
1600,1.346406,1900224,9744.7383,622992,3194.8308,12779325,65535,195,25,809,1226,3413,-1,1
1601,1.5262392,2723316,22506.744,472800,3907.438,7929735,65535,121,25,814.5,1466.5,3422,-1,1
1602,1.4537459,355584.03,16932.572,64784,3084.9524,1376235,65535,21,25,821,782.5,3423,-1,1
1603,1.3074996,3825775,40699.734,492432,5238.6382,6160290,65535,94,25,813.5,921.5,3424,-1,1
1604,1.3805568,2044560,7516.7646,890080,3272.353,17825520,65535,272,25,817.5,1503.5,3425,-1,1
1605,1.9278154,568720,5803.2651,289600,2955.1021,6422430,65535,98,25,814.5,1943,3426,-1,1
1606,0.98106577,628127,41875.133,63840,4256,983025,65535,15,25,833,1950,3426,-1,1
1607,0.9824571,377552,31462.666,42480,3540,786420,65535,12,25,830,55.5,3427,-1,1
1608,1.1472914,368384,26313.143,42528,3037.7144,917490,65535,14,25,832.5,32,3427,-1,1
1609,1.1058475,3870356.2,43003.957,456128,5068.0889,5898150,65535,90,25,810.5,1566,3429,-1,1
1610,1.2384417,1320271,35683,124224.01,3357.4055,2424795,65535,37,25,827,737.5,3434,-1,1
1611,0.96162918,711341,41843.59,69760,4103.5293,1114095,65535,17,25,830.5,707.5,3435,-1,1
1612,1.1996356,513328,30195.766,54464,3203.7646,1114095,65535,17,25,834,1814,3437,-1,1
1613,1.1485607,718252,42250.117,66560,3915.2942,1114095,65535,17,25,835,847.5,3438,-1,1
1614,1.0316286,280576,25506.908,34928,3175.2727,720885,65535,11,25,822,2009.5,3440,-1,1
1615,1.1413447,2518375,25438.131,448576,4531.0708,6487965,65535,99,25,826.5,1199,3442,-1,1
1616,0.95673343,541344,30074.666,68432,3801.7778,1179630,65535,18,25,839.5,1184.5,3442,-1,1
1617,1.3626928,5416797,24290.57,798320,3579.9104,14614305,65535,223,25,829,1436.5,3443,-1,1
1618,1.0154288,1164230,52919.547,92896,4222.5454,1441770,65535,22,25,839.5,1426,3443,-1,1
1619,1.0070794,913568,11419.6,275680,3446,5242800,65535,80,25,824.5,1627,3444,-1,1
1620,1.1069046,798848,29586.963,100592,3725.6296,1769445,65535,27,25,834,1631,3444,-1,1
1621,1.3193606,2179072,7168,950336,3126.1052,19922640,65535,304,25,830.5,439.5,3445,-1,1
1622,1.1274761,172800,6646.1538,76576,2945.2307,1703910,65535,26,25,846,562,3447,-1,1
1623,1.2396225,729120,23520,117696,3796.6453,2031585,65535,31,25,826,293.5,3449,-1,1
1624,1.0534236,300864,20057.6,46224,3081.6001,983025,65535,15,25,829,1840,3450,-1,1
1625,1.3571047,622848,29659.428,67552,3216.762,1376235,65535,21,25,849.5,1856.5,3450,-1,1
1626,2.4922712,2186815,20826.809,328592,3129.4475,6881175,65535,105,25,836.5,815,3451,-1,1
1627,1.0075276,744669,41370.5,74496,4138.6665,1179630,65535,18,25,849.5,807.5,3451,-1,1
1628,0.93961101,454832,32488,44656,3189.7144,917490,65535,14,25,851.5,833,3451,-1,1
1629,1.1825849,1034925,30438.971,116992,3440.9412,2228190,65535,34,25,836,592,3457,-1,1
1630,1.6088425,1954240,8176.7363,730560,3056.7363,15662865,65535,239,25,847.5,1461,3460,-1,1
1631,1.8445943,890000,15614.035,174528,3061.8948,3735495,65535,57,25,864.5,1466,3460,-1,1
1632,1.4597075,1627152,7976.2354,638144,3128.157,13369140,65535,204,25,851.5,244,3462,-1,1
1633,1.2775642,805440,8218.7754,299824,3059.4285,6422430,65535,98,25,854,256.5,3462,-1,1
1634,1.0112105,328784,17304.422,62624,3296,1245165,65535,19,25,856,228,3462,-1,1
1635,1.2561431,94224,7248,38544,2964.9231,851955,65535,13,25,865.5,255.5,3462,-1,1
1636,1.3249566,306480,19155,54400,3400,1048560,65535,16,25,881.5,254,3462,-1,1
1637,1.0698045,1756328,36590.168,180432,3759,3145680,65535,48,25,848.5,667.5,3463,-1,1
1638,2.2201103,1353472,6475.9424,619728,2965.2058,13696815,65535,209,25,853,1114.5,3464,-1,1
1639,1.705,73824,6711.2729,33168,3015.2727,720885,65535,11,25,853.5,1127,3464,-1,1
1640,1.1369302,2904279,29336.152,372496,3762.5859,6487965,65535,99,25,859.5,1395,3465,-1,1
1641,1.2589839,803648,15454.77,165952,3191.3845,3407820,65535,52,25,866.5,1389.5,3465,-1,1
1642,1.0444742,1827857,33849.203,256160,4743.7036,3538890,65535,54,25,858,1610.5,3466,-1,1
1643,2.3970014,108512,5167.2383,62944,2997.3333,1376235,65535,21,25,867,1605,3466,-1,1
1644,1.155637,1334464,29010.088,163760,3560,3014610,65535,46,25,866,478,3472,-1,1
1645,1.1797508,830943,37770.137,82800,3763.6365,1441770,65535,22,25,853,1421.5,3473,-1,1
1646,1.0872805,1027328,32104,107072,3346,2097120,65535,32,25,875.5,1416,3473,-1,1
1647,1.7347625,321696,11489.143,81440,2908.5715,1834980,65535,28,25,857,842.5,3474,-1,1
1648,1.1508666,730160,33189.09,70144,3188.3635,1441770,65535,22,25,866.5,845.5,3474,-1,1
1649,1.1095445,616637,51386.418,42096,3508,786420,65535,12,25,876,26.5,3475,-1,1
1650,1.1054383,485102,37315.539,57232,4402.4614,851955,65535,13,25,865.5,1533,3478,-1,1
1651,1.1117627,235360,23536,31648,3164.8,655350,65535,10,25,869,1509.5,3478,-1,1
1652,1.7444798,1649744,6546.603,762384,3025.3333,16514820,65535,252,25,874.5,1649,3479,-1,1
1653,1.0882755,883936,32738.371,83472,3091.5557,1769445,65535,27,25,891,1636,3479,-1,1
1654,1.2240295,227712,22771.199,30672,3067.2,655350,65535,10,25,863,107.5,3481,-1,1
1655,1.1971213,2841892,37891.895,314928,4199.04,4915125,65535,75,25,882.5,1220.5,3482,-1,1
1656,1.0591682,798032,28501.143,94736,3383.4285,1834980,65535,28,25,871,760,3484,-1,1
1657,1.1209466,2119616,32609.477,245648,3779.2,4259775,65535,65,25,875.5,748,3484,-1,1
1658,1.5686808,488575.97,12857.263,117680,3096.842,2490330,65535,38,25,869,802,3485,-1,1
1659,1.3616689,558208,19936,86320,3082.8572,1834980,65535,28,25,880,810.5,3485,-1,1
1660,1.4356299,255088.02,6894.2705,111664,3017.946,2424795,65535,37,25,869,1757.5,3486,-1,1
1661,1.3616471,291296,6935.6191,126640,3015.238,2752470,65535,42,25,869.5,1767,3486,-1,1
1662,1.1525418,1150527,35953.969,142368,4449,2097120,65535,32,25,881.5,1749,3486,-1,1
1663,1.0730307,4478190,43059.52,596128,5732,6815640,65535,104,25,872.5,1312,3488,-1,1
1664,0.97508042,575053,44234.848,52928,4071.3845,851955,65535,13,25,869,1017.5,3489,-1,1
1665,1.0148959,512094,42674.5,39392,3282.6667,786420,65535,12,25,887.5,1015,3489,-1,1
1666,1.1331932,3064872,34054.133,354032,3933.689,5898150,65535,90,25,880,443.5,3491,-1,1
1667,1.3748971,139424,11618.667,34448,2870.6667,786420,65535,12,25,875,1845.5,3492,-1,1
1668,1.6065597,826144,11317.041,223184.02,3057.3152,4784055,65535,73,25,888,608.5,3493,-1,1
1669,1.8903939,2512947,22238.469,416336,3684.3894,7405455,65535,113,25,884.5,667,3494,-1,1
1670,1.0342686,704128,37059.367,71152,3744.842,1245165,65535,19,25,881.5,648.5,3494,-1,1
1671,2.0766954,116784,6869.647,49824,2930.8235,1114095,65535,17,25,882.5,1083,3495,-1,1
1672,1.6163892,125968,12596.8,30032,3003.2,655350,65535,10,25,894,1076.5,3495,-1,1
1673,1.268525,4069743,36997.664,465599.97,4232.7271,7208850,65535,110,25,887.5,168,3496,-1,1
1674,1.0738483,304848,19053,49984,3124,1048560,65535,16,25,886,479.5,3497,-1,1
1675,1.1332501,687600,25466.666,93872,3476.7407,1769445,65535,27,25,892.5,53.5,3499,-1,1
1676,1.653441,413680,8801.7021,145200,3089.3618,3080145,65535,47,25,887.5,924.5,3500,-1,1
1677,1.0106469,692288,28845.334,84160,3506.6667,1572840,65535,24,25,882.5,1801.5,3503,-1,1
1678,1.0959356,443392,21113.904,72288,3442.2856,1376235,65535,21,25,884,1809,3503,-1,1
1679,1.0942289,832720,23792,126448,3612.8,2293725,65535,35,25,895.5,1817,3503,-1,1
1680,1.3539806,377376,26955.428,44592,3185.1428,917490,65535,14,25,900,1809,3503,-1,1
1681,1.0662971,1531766,43764.742,132048,3772.8,2293725,65535,35,25,899.5,1250.5,3506,-1,1
1682,1.0322175,1182220,32839.445,135920,3775.5557,2359260,65535,36,25,907,1000,3509,-1,1
1683,1.2238575,656960,14930.909,141616,3218.5454,2883540,65535,44,25,905,283,3510,-1,1
1684,1.0404341,614576,27935.273,84128,3824,1441770,65535,22,25,915.5,274.5,3510,-1,1
1685,1.6247456,2672366,19225.654,467008,3359.7698,9109365,65535,139,25,906.5,763,3512,-1,1
1686,1.0329304,804303,34969.695,93664,4072.3479,1507305,65535,23,25,914.5,751,3512,-1,1
1687,1.0612533,1411513,38149,148576,4015.5676,2424795,65535,37,25,917.5,773,3512,-1,1
1688,1.2193403,4940887,23196.652,958656,4500.7324,13958955,65535,213,25,904,882,3513,-1,1
1689,1.1195146,287856,26168.727,35488,3226.1819,720885,65535,11,25,895.5,1527,3514,-1,1
1690,1.266353,321456,22961.143,41584,2970.2856,917490,65535,14,25,911.5,1509.5,3514,-1,1
1691,0.95301392,1348583,43502.676,142336,4591.4839,2031585,65535,31,25,927.5,1527.5,3514,-1,1
1692,1.1257193,376640,22155.295,62688,3687.5293,1114095,65535,17,25,902,1125.5,3515,-1,1
1693,1.0732446,1390329,32333.232,163136,3793.8604,2818005,65535,43,25,914.5,218,3518,-1,1
1694,1.277223,1684793,34383.531,183680,3748.5715,3211215,65535,49,25,907,788,3520,-1,1
1695,1.0675163,553103,30727.945,70288,3904.8889,1179630,65535,18,25,918.5,786,3520,-1,1
1696,1.0945816,451648,14114,97792,3056,2097120,65535,32,25,923.5,802.5,3520,-1,1
1697,1.2422051,101728,7825.231,39744,3057.2307,851955,65535,13,25,912,556.5,3521,-1,1
1698,1.1684781,752077,39583,72048,3792,1245165,65535,19,25,903.5,958,3522,-1,0
1699,1.3336462,756016,30240.641,99152,3966.0801,1638375,65535,25,25,907.5,946,3522,-1,0
1700,1.2423331,245824,9104.5928,82368,3050.6667,1769445,65535,27,25,911.5,960.5,3522,-1,0
1701,1.4362741,1079552,7445.186,434735.97,2998.1792,9502575,65535,145,25,928,959.5,3522,-1,0
1702,1.4857548,888928,8307.7383,318752,2978.9907,7012245,65535,107,25,926.5,942,3522,-1,0
1703,1.1211812,597120,9630.9678,192496,3104.7742,4063170,65535,62,25,934,947,3522,-1,0
1704,1.2136766,1108432,24631.822,148448,3298.8445,2949075,65535,45,25,941.5,945.5,3522,-1,0
1705,1.2188649,906656.06,6617.9272,451904,3298.5693,8978295,65535,137,25,923,620,3523,-1,0
1706,1.333634,839456,6937.6528,386944,3197.8843,7929735,65535,121,25,925.5,632.5,3523,-1,0
1707,1.0596637,509504.03,36393.145,44224,3158.8572,917490,65535,14,25,909.5,19,3524,-1,1
1708,1.3803677,1756906.9,41831.117,156928,3736.3809,2752470,65535,42,25,910.5,1375,3526,-1,1
1709,1.1811004,230432,20948.363,33904,3082.1819,720885,65535,11,25,917,108,3527,-1,0
1710,1.1820049,418704,9516,137152,3117.0908,2877207,65391.066,44,25,922,123,3527,-1,0
1711,1.0106469,598992,24958,89296,3720.6667,1572840,65535,24,25,915,301,3529,-1,1
1712,1.6578833,1249280,7348.7061,513504,3020.6118,11140950,65535,170,25,921,1043,3530,-1,1
1713,1.1446603,365728,15901.218,78976,3433.739,1507305,65535,23,25,917.5,1069,3531,-1,1
1714,2.2707659,343008,5813.6948,175424,2973.2881,3866565,65535,59,25,919.5,1456,3532,-1,1
1715,1.1588814,151904,13809.454,33904,3082.1819,720885,65535,11,25,912,349.5,3533,-1,1
1716,1.0330259,1091488,35209.289,122736,3959.2258,2031585,65535,31,25,929,334,3533,-1,1
1717,1.1221214,636671,45476.5,46752,3339.4285,917490,65535,14,25,926.5,577.5,3534,-1,1
1718,1.2999618,2279136,19818.574,391264,3402.2957,7536525,65535,115,25,939,1962,3535,-1,1
1719,1.8844315,1302112,7440.6401,525312,3001.783,11468625,65535,175,25,930.5,1725.5,3536,-1,1
1720,1.1509745,2568334,42103.836,315936,5179.2788,3997635,65535,61,25,949.5,1705.5,3536,-1,1
1721,1.0413078,1187440,32092.973,121408,3281.2974,2424795,65535,37,25,953.5,1714,3536,-1,1
1722,1.2416909,974079,37464.578,87056,3348.3076,1703910,65535,26,25,930,839,3537,-1,1
1723,0.98443811,378176,23636,54272,3392,1048560,65535,16,25,928.5,1618,3539,-1,1
1724,1.1781858,1329184,26583.68,235248,4704.96,3276750,65535,50,25,938.5,1676.5,3540,-1,1
1725,1.1148611,4120679.2,40006.594,594704,5773.8252,6750105,65535,103,25,924,1810,3541,-1,1
1726,1.1240439,693008,21656.5,161376,5043,2097120,65535,32,25,945.5,75,3542,-1,1
1727,1.4351001,123872,7742,47792,2987,1048560,65535,16,25,946,85,3542,-1,1
1728,1.5357598,187728,8939.4287,63071.996,3003.4285,1376235,65535,21,25,940,1238.5,3543,-1,1
1729,1.1592999,4271025,28858.277,594288,4015.4595,9699180,65535,148,25,940.5,509.5,3547,-1,1
1730,1.0435174,415776,25986,59216,3701,1048560,65535,16,25,942,737.5,3548,-1,1
1731,1.2611891,115264.01,8866.4619,38624,2971.0769,851955,65535,13,25,944,993,3549,-1,1
1732,1.28048,221536,7639.1724,87264,3009.1035,1900515,65535,29,25,950.5,998,3549,-1,1
1733,1.0209118,836848,32186.461,79344,3051.6924,1703910,65535,26,25,962,989.5,3549,-1,1
1734,1.1758718,809757,36807.137,98768,4489.4546,1441770,65535,22,25,937.5,316.5,3551,-1,1
1735,1.6042679,129408,7189.3335,53264,2959.1111,1179630,65535,18,25,949,299.5,3551,-1,1
1736,1.1137634,447632,29842.133,45280,3018.6667,983025,65535,15,25,949.5,319.5,3551,-1,1
1737,1.0515685,1591829.9,37019.301,176639.98,4107.9067,2818005,65535,43,25,953,290,3551,-1,1
1738,1.1074758,2921737,30755.127,355152,3738.4421,6225825,65535,95,25,941.5,710,3552,-1,1
1739,0.84555964,66624,6662.3999,28688,2868.8,655350,65535,10,25,956.5,817.5,3553,-1,1
1740,1.316313,514112,8428.0654,184960,3032.1311,3997635,65535,61,25,967.5,1302,3554,-1,1
1741,1.1808078,218416,6618.6665,97600,2957.5757,2162655,65535,33,25,952,2004.5,3555,-1,1
1742,1.1624036,1619552,26550.033,235104,3854.1638,3997635,65535,61,25,955.5,1047.5,3556,-1,1
1743,1.0088793,701168,33388.953,85104,4052.5715,1376235,65535,21,25,962.5,1037,3556,-1,1
1744,1.1030656,1255591,50223.641,106096,4243.8398,1638375,65535,25,25,944,1405.5,3557,-1,1
1745,1.364076,481264,9625.2803,149840,2996.8,3276750,65535,50,25,952,1417.5,3557,-1,1
1746,1.5445162,460784.03,10017.044,138032,3000.6956,3014610,65535,46,25,959.5,1416.5,3557,-1,1
1747,1.0539438,1044873.9,36030.137,148128,5107.8623,1900515,65535,29,25,944,443.5,3559,-1,1
1748,1.9020829,1669408,6984.9707,711328,2976.2678,15662865,65535,239,25,952.5,460.5,3559,-1,1
1749,1.0762278,447055,44705.5,33072,3307.2,655350,65535,10,25,944,1479.5,3560,-1,1
1750,1.4174081,376592,25106.133,46848,3123.2,983025,65535,15,25,959,1489.5,3560,-1,1
1751,1.6078008,223472,7449.0669,90848,3028.2666,1966050,65535,30,25,966.5,922,3561,-1,1
1752,1.0897694,655248,29784,87392,3972.3635,1441770,65535,22,25,952,1659.5,3562,-1,1
1753,1.5387697,7440870,19177.5,1476816,3806.2268,25427580,65535,388,25,978.5,1659,3562,-1,1
1754,1.0926574,410192,21589.053,61024,3211.7896,1245165,65535,19,25,961,1909.5,3563,-1,1
1755,1.4805626,1219324,29739.609,133856,3264.7805,2686935,65535,41,25,970.5,1088,3564,-1,0
1756,1.2984063,647344,12448.923,159120,3060,3407820,65535,52,25,976.5,1092,3564,-1,0
1757,0.95801802,316304,21086.934,47664,3177.6001,983025,65535,15,25,981.5,1072.5,3564,-1,0
1758,1.4123418,1291984,26916.334,175696,3660.3333,3145680,65535,48,25,958,1540.5,3568,-1,1
1759,1.9381133,196320,6135,93904,2934.5,2097120,65535,32,25,957,607.5,3569,-1,1
1760,1.1036911,551055,36737,58576,3905.0667,983025,65535,15,25,959.5,590.5,3569,-1,1
1761,1.374936,489248,22238.545,67792,3081.4546,1441770,65535,22,25,980,598,3569,-1,1
1762,1.1092322,1871521.9,43523.766,243536,5663.6279,2818005,65535,43,25,967.5,499,3573,-1,1
1763,1.0576814,672224,29227.131,93712,4074.4348,1507305,65535,23,25,977.5,871,3574,-1,1
1764,1.1117627,601584,30079.199,69552,3477.6001,1310700,65535,20,25,962.5,1691,3575,-1,1
1765,1.0148959,553886,46157.168,42576,3548,786420,65535,12,25,966,1115.5,3577,-1,1
1766,1.2399732,127456,10621.333,35904,2992,786420,65535,12,25,975,1134,3577,-1,1
1767,1.0609699,106912,8224,38432,2956.3076,851955,65535,13,25,981.5,1113,3577,-1,1
1768,1.5900896,487184,24359.199,59344,2967.2,1310700,65535,20,25,986,1118.5,3577,-1,1
1769,1.1519053,214688,16514.461,52912,4070.1538,851955,65535,13,25,965,527,3579,-1,1
1770,1.2486141,267360,20566.154,39184,3014.1538,851955,65535,13,25,985,207,3582,-1,1
1771,1.5599578,204304,6810.1333,87184,2906.1333,1966050,65535,30,25,976,777.5,3583,-1,1
1772,1.0374911,401632,16065.28,98672,3946.8799,1638375,65535,25,25,969.5,1879,3584,-1,0
1773,1.0686653,970736.06,34669.145,107072,3824,1834980,65535,28,25,977.5,1870,3584,-1,0
1774,2.3973064,927584,7603.1475,359952,2950.4263,7995270,65535,122,25,991,1884.5,3584,-1,0
1775,1.6346743,493264,7362.1494,205568,3068.1792,4390845,65535,67,25,995.5,1893.5,3584,-1,0
1776,1.1761404,2065040,21510.834,301248,3138,6291360,65535,96,25,1004.5,1897.5,3584,-1,0
1777,1.1401267,1120656,33959.273,106992,3242.1819,2162655,65535,33,25,982.5,1338,3589,-1,1
1778,1.1117627,230272,23027.199,31456,3145.6001,655350,65535,10,25,985,1311.5,3589,-1,1
1779,1.5363821,1011360.1,21986.088,146480,3184.3479,3014610,65535,46,25,995.5,1339,3589,-1,1
1780,1.2470233,1382685,35453.461,149264,3827.282,2555865,65535,39,25,994,1313.5,3589,-1,1
1781,1.1257923,3042043,40026.883,292288,3845.8948,4980660,65535,76,25,979.5,1494,3592,-1,1
1782,1.0411298,953916,38156.641,96944,3877.76,1638375,65535,25,25,990,1487.5,3592,-1,1
1783,1.1186924,1170938,32526.055,125088,3474.6667,2359260,65535,36,25,986.5,642.5,3595,-1,1
1784,1.3312149,2227181,24208.488,293552,3190.7827,6029220,65535,92,25,994,647.5,3595,-1,1
1785,1.0112105,650544,34239.156,69072,3635.3684,1245165,65535,19,25,983,115.5,3597,-1,1
1786,1.2030106,3300502,47833.363,352672,5111.1885,4521915,65535,69,25,985,344,3598,-1,1
1787,1.1931388,444096,6728.7271,201216,3048.7273,4325310,65535,66,25,1001,358,3598,-1,1
1788,1.5099853,899040,5619,481088,3006.8,10485600,65535,160,25,993,1376.5,3599,-1,1
1789,1.4843913,682816,11380.267,185024,3083.7334,3932100,65535,60,25,984,1842.5,3600,-1,0
1790,1.4323323,101184,7783.3848,40384,3106.4614,851955,65535,13,25,985.5,1432.5,3601,-1,1
1791,1.9805317,271680,6966.1538,116416,2985.0256,2555865,65535,39,25,1008,235.5,3602,-1,1
1792,1.0675667,707776,24406.068,118943.99,4101.5171,1900515,65535,29,25,1012.5,220.5,3602,-1,1
1793,1.8852533,1626912.1,9981.0557,524384,3217.0798,10682205,65535,163,25,998,1806,3605,-1,1
1794,1.2195956,467152,16108.689,94000,3241.3794,1900515,65535,29,25,992,1216,3606,-1,1
1795,1.2337695,2010448,15116.15,456480,3432.1804,8716155,65535,133,25,1000.5,544.5,3607,-1,1
1796,2.0133263,1023360,8057.9526,400288,3151.874,8322945,65535,127,25,1004,993.5,3608,-1,1
1797,1.0148959,361328,30110.666,38992,3249.3333,786420,65535,12,25,1000.5,975,3608,-1,1
1798,1.3607236,4172352.8,21844.779,622704,3260.2305,12517185,65535,191,25,1015.5,979,3608,-1,1
1799,1.6387159,3474208,11466.033,909344,3001.1353,19857104,65535,303,25,1001.5,1965,3609,-1,1
1800,1.0830466,1391478,39756.516,149552,4272.9141,2293725,65535,35,25,1000.5,1949.5,3609,-1,1
1801,1.2821527,1852592,9699.4346,628976,3293.0681,12517185,65535,191,25,1016.5,1974,3609,-1,1
1802,1.3127744,561072,9843.3682,181936,3191.8596,3735495,65535,57,25,1018,1961,3609,-1,1
1803,1.0167222,704347,39130.391,69488,3860.4443,1179630,65535,18,25,996,892.5,3610,-1,1
1804,1.157436,71312,7131.2002,29088,2908.8,655350,65535,10,25,1000.5,894,3610,-1,1
1805,1.0696907,69728,6338.9092,32512.002,2955.6365,720885,65535,11,25,1000,899.5,3610,-1,1
1806,1.0822557,696944,36681.262,74160,3903.158,1245165,65535,19,25,1010.5,889.5,3610,-1,1
1807,1.1105668,1716246.1,41859.66,203120,4954.1465,2686935,65535,41,25,1001,1512,3612,-1,1
1808,1.5608284,1303728,8749.8525,458496,3077.1543,9764715,65535,149,25,1017.5,1535.5,3612,-1,1
1809,1.8175157,637072,9652.6064,195328,2959.5151,4325310,65535,66,25,1017.5,1519,3612,-1,1
1810,1.1628637,235040,6912.9414,120992,3558.5881,2228190,65535,34,25,1025,1514,3612,-1,1
1811,0.98170016,349120,29093.334,39440,3286.6667,786420,65535,12,25,1011.5,613,3614,-1,1
1812,2.3316309,459376,6960.2422,195280,2958.7878,4325310,65535,66,25,1009,670.5,3616,-1,1
1813,2.0895296,705728,6657.8115,315872,2979.9246,6946710,65535,106,25,1019,682,3616,-1,1
